timestamp,player_count
1750828463816,2
1750828760928,2
1750829107647,1
1750829437229,6
1750829753966,6
1750830079490,6
1750830401583,6
1750830735598,6
1750831066139,10
1750831398074,7
1750831709485,6
1750832063175,2
1750832387706,3
1750832719175,3
1750833048421,3
1750833376419,6
1750833696688,7
1750834037053,7
1750834374269,6
1750834713044,7
1750835060991,7
1750835390154,4
1750835735823,3
1750836056120,3
1750836380294,3
1750836719108,3
1750837043078,1
1750837352262,2
1750837674470,2
1750838005346,3
1750838346903,3
1750838685640,3
1750839028143,2
1750839373396,1
1750839709571,0
1750840041541,0
1750840383308,0
1750840732432,3
1750841062411,3
1750841525884,2
1750841725545,1
1750842375830,1
1750842703738,3
1750843040397,2
1750843380527,3
1750843713475,2
1750844021323,2
1750844400602,2
1750844719597,3
1750845062455,3
1750845400402,2
1750845718389,2
1750846039417,1
1750846366366,0
1750846702585,1
1750847028090,0
1750847364951,1
1750847688886,1
1750848018582,1
1750848345207,2
1750848666458,3
1750848988813,2
1750849323680,3
1750849654999,2
1750849975443,2
1750850336410,4
1750850674517,6
1750850995064,8
1750851316655,8
1750851653856,9
1750851990136,12
1750852323058,10
1750852644397,12
1750853014288,10
1750853348243,10
1750853692657,10
1750854044566,16
1750854372792,18
1750854697751,15
1750855050360,16
1750855422341,16
1750855780363,12
1750856108436,15
1750856457051,16
1750856799536,16
1750857130165,18
1750857468019,31
1750857810027,35
1750858171518,37
1750858531315,38
1750858872109,39
1750859237207,41
1750859593173,36
1750859927150,37
1750860261871,36
1750860614117,40
1750860950403,38
1750861290230,38
1750861642244,41
1750861987399,41
1750862318863,32
1750862667651,27
1750863034990,25
1750863369250,28
1750863703247,21
1750864030236,24
1750864379677,27
1750864704541,20
1750865042442,20
1750865369334,22
1750865709210,22
1750866049414,29
1750866404737,33
1750866734655,34
1750867067297,38
1750867423028,38
1750867792112,43
1750868119163,43
1750868578546,50
1750868916031,49
1750869256360,54
1750869594684,55
1750869928415,50
1750870275111,45
1750870615818,50
1750870946999,52
1750871292697,49
1750871614755,47
1750871944705,49
1750872271106,43
1750872812785,38
1750873206362,40
1750873565372,41
1750874092750,42
1750874445977,40
1750874774209,41
1750875159179,43
1750875525691,41
1750875892100,39
1750876241979,33
1750876597564,42
1750876923738,40
1750877279532,37
1750877643907,36
1750878080093,36
1750878431684,40
1750878797075,37
1750879150490,34
1750879501077,41
1750880100286,35
1750880441454,32
1750880796479,35
1750881158874,41
1750881492429,47
1750881841238,41
1750882173589,41
1750882517563,42
1750882862469,38
1750883222229,40
1750883589759,43
1750883935581,43
1750884279788,35
1750884617808,33
1750884962092,33
1750885309418,41
1750885642649,36
1750885973690,37
1750886327419,39
1750886683520,32
1750887013420,34
1750887343270,36
1750887680757,34
1750887999326,32
1750888320967,34
1750888690071,29
1750889041604,25
1750889369221,27
1750889695533,33
1750890041503,36
1750890390598,30
1750890741026,32
1750891073973,31
1750891418530,28
1750891769882,28
1750892107382,27
1750892463966,25
1750892786737,31
1750893128286,30
1750893462463,32
1750893815273,30
1750894156708,36
1750894511769,41
1750894849485,44
1750895166791,42
1750895496951,39
1750895827539,34
1750896177397,31
1750896505211,35
1750896872381,32
1750897208143,35
1750897849867,34
1750898208140,33
1750898563863,35
1750898895567,36
1750899233051,35
1750899574084,39
1750899900352,36
1750900239864,30
1750900577158,27
1750900912271,32
