timestamp,player_count
1749961398784,0
1749961727920,1
1749962361437,1
1749962699754,3
1749963060643,5
1749963397854,5
1749963737798,8
1749964100943,10
1749964441935,12
1749964789299,12
1749965149485,17
1749965503101,20
1749965866894,20
1749966228993,22
1749966576070,27
1749967219668,19
1749967583924,17
1749967934338,20
1749968277182,15
1749968658826,14
1749969164954,13
1749969523729,13
1749969874790,15
1749970235107,18
1749970574285,17
1749970928021,16
1749971274141,15
1749971630673,16
1749972040075,14
1749972393390,16
1749973008462,15
1749973364882,14
1749973726034,14
1749974087992,16
1749974640157,17
1749974999983,17
1749975355538,15
1749975696034,13
1749976026393,13
1749976383562,13
1749976718009,14
1749977103615,15
1749977470851,16
1749977888960,16
1749978245306,16
1749978575943,12
1749978946075,12
1749979310069,13
1749979667626,12
1749980014274,14
1749980364733,14
1749980810032,12
1749981454163,10
1749981840919,7
1749982207108,6
1749982568016,7
1749982917776,5
1749983278981,5
1749983623435,4
1749983973021,4
1749984330450,4
1749984701747,3
1749985059137,8
1749985395151,8
1749985762034,9
1749986108739,13
1749986764017,11
1749987124958,10
1749987470840,11
1749987816145,7
1749988186450,5
1749988549344,7
1749988888233,11
1749989238431,13
1749989626568,13
1749990002676,16
1749990382802,13
1749990747840,12
1749991097576,12
1749991484087,14
1749991857080,14
1749992199836,13
1749992548797,13
1749992913955,12
1749993275283,11
1749993631053,7
1749993988207,6
1749994329537,8
1749994695509,8
1749995350719,11
1749995709137,13
1749996075701,15
1749996457227,11
1749996821123,11
1749997689343,12
1749998054785,12
1749998700161,10
1749999064206,14
1749999665984,14
1750000008632,16
1750000644105,12
1750001612432,16
1750001962904,19
1750002344140,21
1750002712913,19
1750003273592,15
1750003633373,14
1750003996440,15
1750004357171,15
1750004923838,15
1750005282414,19
1750005639168,21
1750006006596,18
1750006365181,20
1750006735969,18
1750007099951,21
1750007451226,25
1750008412988,14
1750008760280,18
1750009108154,20
1750009579903,14
1750009935507,14
1750010558249,17
1750010908972,21
1750011534922,21
1750011903602,21
1750012543832,19
1750012903323,15
1750013251596,17
1750013624225,14
1750014216365,15
1750014867220,16
1750015521636,15
1750015896491,19
1750016494799,25
1750016847196,29
1750017488562,29
1750017831069,23
1750018458024,30
1750018795888,32
1750019156094,31
1750019526543,27
1750019875088,28
1750020227376,31
1750020590835,31
1750020939882,31
1750021293460,34
1750021648531,36
1750021995302,34
1750022342588,34
1750022707672,33
1750023056925,38
1750023428201,37
1750023778800,30
1750024131428,25
1750024471661,28
1750024835007,31
1750025196769,29
1750025565419,31
1750025920897,24
1750026426539,19
1750026791781,21
1750027405813,27
1750027787266,28
1750028134701,23
1750028481873,24
1750028832026,21
1750029449574,27
1750029798127,26
1750030427497,24
1750030782988,24
1750031133763,20
1750031474851,27
1750031850566,25
1750032447244,32
1750032816977,30
1750033178469,28
1750033564673,31
1750033926185,32
1750034295148,33
