timestamp,player_count
1747520068718,8
1747520359418,5
1747520724617,6
1747521065774,6
1747521451177,8
1747521813023,11
1747522259410,8
1747522668349,11
1747523382796,8
1747523778116,7
1747524090940,2
1747524435831,2
1747524742581,6
1747525094983,8
1747525467652,13
1747525792777,12
1747526344307,15
1747526703037,19
1747527085817,24
1747527761605,27
1747528108183,28
1747528601773,26
1747528882311,24
1747529249886,32
1747530178471,34
1747530614911,35
1747531336555,33
1747531740624,29
1747532120973,39
