timestamp,player_count
1748736055493,55
1748736379800,47
1748736695562,48
1748737011327,49
1748737327132,49
1748737966096,57
1748738289417,56
1748738633747,61
1748738982181,63
1748739299845,56
1748739617677,51
1748739936360,47
1748740288372,49
1748740607786,53
1748740915410,56
1748741228266,60
1748741924100,71
1748742250162,70
1748742550025,67
1748742888504,62
1748743205584,61
1748743538136,64
1748743843860,61
1748744177863,65
1748744516161,65
1748744828755,66
1748745142024,59
1748745459859,53
1748745800572,58
1748746118485,56
1748746443809,52
1748746759415,54
1748747068044,46
1748747399913,46
1748747713841,44
1748748032671,43
1748748350316,42
1748748664197,43
1748748988561,45
1748749321226,43
1748749672555,37
1748750011460,41
1748750345858,38
1748750682635,39
1748751001127,38
1748751330144,33
1748751663332,32
1748751980626,33
1748752304918,31
1748752622822,27
1748752953038,30
1748753294353,31
1748753626542,34
1748753972634,35
1748754304641,34
1748754609845,32
1748754957620,27
1748755275420,28
1748755585463,29
1748755898024,25
1748756239273,28
1748756590752,28
1748756955033,29
1748757293266,26
1748757639379,28
1748757969201,25
1748758325461,24
1748758666088,24
1748759029768,21
1748759336022,22
1748759641221,23
1748759983516,23
1748760330255,21
1748760646034,29
1748760970124,27
1748761306353,27
1748761644273,28
1748761957873,32
1748762285748,29
1748762626124,28
1748762961424,25
1748763267190,26
1748763583398,26
1748763926573,22
1748764258939,21
1748764587504,18
1748764901475,15
1748765227488,18
1748765527951,16
1748765855216,17
1748766178993,18
1748766515520,19
1748766814899,20
1748767129831,19
1748767456260,14
1748767785177,16
1748768096670,15
1748768402494,15
1748768717428,15
1748769028134,13
1748769343250,13
1748769643981,16
1748770287256,18
1748770604154,19
1748770909747,21
1748771226936,19
1748771550688,20
1748771855260,18
1748772165800,19
1748772474412,22
1748772784247,19
1748773102975,18
1748773424970,16
1748774087960,14
1748774396307,14
1748774715548,14
1748775033304,15
1748775345552,16
1748775656851,14
1748775992274,12
1748776338098,16
